,Active.Date,COUNTY,LEGAL.NAME,INSTITUTION.TYPE.DESCRIPTION,INSTITUTION.SUB.TYPE.DESCRIPTION,GRADE.ORGANIZATION.DESCRIPTION,MAILING.ADDRESS,MAIL.CITY,STATE,ZIP,location,long,lat
105,7/1/2004,NEW YORK,NEIGHBORHOOD SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,121 E 3RD ST,NEW YORK,NY,10009,"121 E 3RD ST, NEW YORK, NY 10009",-73.9863598,40.7244039
106,7/1/2004,NEW YORK,EARTH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,600 E 6TH ST,NEW YORK,NY,10009,"600 E 6TH ST, NEW YORK, NY 10009",-73.9816019,40.7237469
107,7/1/2004,NEW YORK,TOMPKINS SQUARE MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,600 E 6TH ST,NEW YORK,NY,10009,"600 E 6TH ST, NEW YORK, NY 10009",-73.9816019,40.7237469
108,7/1/2003,NEW YORK,EAST SIDE COMMUNITY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,420 E 12TH ST,NEW YORK,NY,10009,"420 E 12TH ST, NEW YORK, NY 10009",-73.982474,40.7291532
109,7/1/1980,NEW YORK,SAINT BRIGID SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,185 E 7TH ST,NEW YORK,NY,10009,"185 E 7TH ST, NEW YORK, NY 10009",-73.9808158,40.7251323
110,7/1/1980,NEW YORK,IMMACULATE CONCEPTION SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,419 E 13TH ST,NEW YORK,NY,10009,"419 E 13TH ST, NEW YORK, NY 10009",NA,NA
111,7/1/1993,NEW YORK,CONNELLY CTR EDUCATION/HOLY CHILD MIDDLE SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,220 E 4TH ST,NEW YORK,NY,10009,"220 E 4TH ST, NEW YORK, NY 10009",-73.983534,40.723449
112,7/1/2015,NEW YORK,NEW AMSTERDAM SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Other,62 AVE B,NEW YORK,NY,10009,"62 AVE B, NEW YORK, NY 10009",-73.9825534,40.7236457
113,7/1/2003,NEW YORK,GEORGE JACKSON ACADEMY,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,104 ST MARK'S PL,NEW YORK,NY,10009,"104 ST MARK'S PL, NEW YORK, NY 10009",-73.9845898,40.727048
114,7/1/1980,NEW YORK,CLININCAL AND SUPPORT SERVICES,PUBLIC SCHOOLS,NYC BUREAU,NA,400 FIRST AVE,NEW YORK,NY,10010,"400 FIRST AVE, NEW YORK, NY 10010",-73.978051,40.7370439
115,7/1/1980,NEW YORK,CITY-WIDE PROGRAMS UNIT-DISTRICT 75,PUBLIC SCHOOLS,NYC BUREAU,NA,400 FIRST AVE,NEW YORK,NY,10010,"400 FIRST AVE, NEW YORK, NY 10010",-73.978051,40.7370439
116,7/1/1980,NEW YORK,EDUCATIONAL VISIONS PROGRAM,PUBLIC SCHOOLS,NYC BUREAU,NA,400 FIRST AVE,NEW YORK,NY,10010,"400 FIRST AVE, NEW YORK, NY 10010",NA,NA
117,7/1/1992,NEW YORK,RELATED AND CONTRACTUAL SERVICES,PUBLIC SCHOOLS,NYC BUREAU,NA,400 FIRST AVE-RM 551,NEW YORK,NY,10010,"400 FIRST AVE-RM 551, NEW YORK, NY 10010",-73.978051,40.7370439
118,7/1/2003,NEW YORK,NYC SPECIAL SCHOOLS - DISTRICT 75,SCHOOL DISTRICTS,CITY,NA,400 FIRST AVE,NEW YORK,NY,10010,"400 FIRST AVE, NEW YORK, NY 10010",-73.978051,40.7370439
119,7/1/1980,NEW YORK,AMERICAN SIGN LANGUAGE & ENGLISH SECONDARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,223 E 23RD ST,NEW YORK,NY,10010,"223 E 23RD ST, NEW YORK, NY 10010",-73.9815343,40.738621
120,7/1/1980,NEW YORK,JHS 104 SIMON BARUCH,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,330 E 21ST ST,NEW YORK,NY,10010,"330 E 21ST ST, NEW YORK, NY 10010",-73.9806113,40.7357349
121,7/1/2005,NEW YORK,47 AMERICAN SIGN LANGUAGE AND ENGLISH LOWER SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,223 E 23RD ST,NEW YORK,NY,10010,"223 E 23RD ST, NEW YORK, NY 10010",-73.9815343,40.738621
122,7/1/2003,NEW YORK,SCHOOL OF THE FUTURE HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,127 E 22ND ST,NEW YORK,NY,10010,"127 E 22ND ST, NEW YORK, NY 10010",-73.9853658,40.7390867
123,7/1/1997,NEW YORK,BARUCH COLLEGE CAMPUS HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,55 E 25TH ST,NEW YORK,NY,10010,"55 E 25TH ST, NEW YORK, NY 10010",-73.9858508,40.7418744
124,7/1/2003,NEW YORK,MANHATTAN VILLAGE ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,43 W 22ND ST,NEW YORK,NY,10010,"43 W 22ND ST, NEW YORK, NY 10010",-73.9922444,40.741957
125,7/1/1980,NEW YORK,EPIPHANY SCHOOL (THE),NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,234 E 22ND ST,NEW YORK,NY,10010,"234 E 22ND ST, NEW YORK, NY 10010",NA,NA
126,7/1/2006,NEW YORK,BRITISH INTERNATIONAL SCHOOL OF NEW YORK,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,20 WATERSIDE PLAZA,NEW YORK,NY,10010,"20 WATERSIDE PLAZA, NEW YORK, NY 10010",-73.972711,40.7368664
127,7/1/2010,NEW YORK,ECOLE INTERNATIONALE DE NEW YORK,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,111 E 22ND ST,NEW YORK,NY,10010,"111 E 22ND ST, NEW YORK, NY 10010",-73.9860704,40.7394136
128,7/1/1980,NEW YORK,U N INTERNATIONAL SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,24-50 FDR DR,NEW YORK,NY,10010,"24-50 FDR DR, NEW YORK, NY 10010",-73.9737375,40.7365823
129,7/1/1980,NEW YORK,PS 11 WILLIAM T HARRIS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,320 W 21ST ST,NEW YORK,NY,10011,"320 W 21ST ST, NEW YORK, NY 10011",-74.0007437,40.7441913
130,7/1/1980,NEW YORK,PS 41 GREENWICH VILLAGE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,116 W 11TH ST,NEW YORK,NY,10011,"116 W 11TH ST, NEW YORK, NY 10011",-73.9991134,40.7355264
131,7/1/2009,NEW YORK,BATTERY PARK CITY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,55 BATTERY PL,NEW YORK,NY,10011,"55 BATTERY PL, NEW YORK, NY 10011",-74.0175278,40.7065629
132,7/1/2003,NEW YORK,NYC LAB MS FOR COLLABORATIVE STUDIES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,333 W 17TH ST,NEW YORK,NY,10011,"333 W 17TH ST, NEW YORK, NY 10011",NA,NA
133,7/1/2014,NEW YORK,SIXTH AVENUE ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,590 6TH AVE,NEW YORK,NY,10011,"590 6TH AVE, NEW YORK, NY 10011",-73.9951726,40.7389298
134,7/1/1997,NEW YORK,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,333 W 17TH ST,NEW YORK,NY,10011,"333 W 17TH ST, NEW YORK, NY 10011",-74.0023709,40.7425709
135,7/1/1997,NEW YORK,NYC MUSEUM SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,333 W 17TH ST,NEW YORK,NY,10011,"333 W 17TH ST, NEW YORK, NY 10011",-74.0023709,40.7425709
136,7/1/2005,NEW YORK,JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LRNING,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,351 W 18TH ST,NEW YORK,NY,10011,"351 W 18TH ST, NEW YORK, NY 10011",-74.0025475,40.7433678
137,7/1/2009,NEW YORK,MANHATTAN BUSINESS ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,351 W 18TH ST,NEW YORK,NY,10011,"351 W 18TH ST, NEW YORK, NY 10011",-74.0025475,40.7433678
138,7/1/2003,NEW YORK,LANDMARK HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,351 W 18TH ST,NEW YORK,NY,10011,"351 W 18TH ST, NEW YORK, NY 10011",-74.0025475,40.7433678
139,7/1/2009,NEW YORK,QUEST TO LEARN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,351 W 18TH ST,NEW YORK,NY,10011,"351 W 18TH ST, NEW YORK, NY 10011",-74.0025475,40.7433678
140,7/1/2010,NEW YORK,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,351 W 18TH ST,NEW YORK,NY,10011,"351 W 18TH ST, NEW YORK, NY 10011",-74.0025475,40.7433678
141,7/1/2012,NEW YORK,HARVEST COLLEGIATE HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,34 W 14TH ST,NEW YORK,NY,10011,"34 W 14TH ST, NEW YORK, NY 10011",-73.995614,40.7365616
142,7/1/2003,NEW YORK,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,250 W 18TH ST,NEW YORK,NY,10011,"250 W 18TH ST, NEW YORK, NY 10011",-74.0002348,40.7418215
143,7/1/1980,NEW YORK,HIGH SCHOOL OF FASHION INDUSTRIES (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,225 W 24TH ST,NEW YORK,NY,10011,"225 W 24TH ST, NEW YORK, NY 10011",-73.9963939,40.7457047
144,7/1/2003,NEW YORK,HUMANITIES PREPARATORY ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,351 W 18TH ST,NEW YORK,NY,10011,"351 W 18TH ST, NEW YORK, NY 10011",-74.0025475,40.7433678
145,7/1/1980,NEW YORK,GUARDIAN ANGEL SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,193 10TH AVE,NEW YORK,NY,10011,"193 10TH AVE, NEW YORK, NY 10011",-74.0051577,40.7468512
146,7/1/1980,NEW YORK,CITY AND COUNTRY SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,146 W 13TH ST,NEW YORK,NY,10011,"146 W 13TH ST, NEW YORK, NY 10011",-73.9993964,40.73733
147,7/1/1986,NEW YORK,LORGE SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Special School,353 W 17TH ST,NEW YORK,NY,10011,"353 W 17TH ST, NEW YORK, NY 10011",-74.0032641,40.7427903
148,7/1/1980,NEW YORK,CORLEARS SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,324 W 15TH ST,NEW YORK,NY,10011,"324 W 15TH ST, NEW YORK, NY 10011",-74.0032325,40.7407646
149,7/1/1980,NEW YORK,WINSTON PREPARATORY SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Junior Senior School,126 W 17TH ST,NEW YORK,NY,10011,"126 W 17TH ST, NEW YORK, NY 10011",-73.9968646,40.7396527
150,7/1/2000,NEW YORK,"ASSOCIATION FOR METROAREA AUTISTIC CHILDREN, INC",NON-PUBLIC SCHOOLS,INDEPENDENT,Special School,25 W 17TH ST,NEW YORK,NY,10011,"25 W 17TH ST, NEW YORK, NY 10011",-73.9936138,40.7386488
151,7/1/1980,NEW YORK,XAVIER HIGH SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Senior High,30 W 16TH ST,NEW YORK,NY,10011,"30 W 16TH ST, NEW YORK, NY 10011",-73.9945603,40.7379249
152,7/1/1999,NEW YORK,COOKE CENTER ACADEMY,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,60 MACDOUGAL ST,NEW YORK,NY,10012,"60 MACDOUGAL ST, NEW YORK, NY 10012",-74.002243,40.7276165
153,7/1/2003,NEW YORK,PS 130 HERNANDO DE SOTO,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,143 BAXTER ST,NEW YORK,NY,10013,"143 BAXTER ST, NEW YORK, NY 10013",-73.9982635,40.7188194
154,7/1/2001,NEW YORK,PS 150,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,334 GREENWICH ST,NEW YORK,NY,10013,"334 GREENWICH ST, NEW YORK, NY 10013",-74.010942,40.7180827
155,7/1/2008,NEW YORK,NYC ISCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,131 AVE OF THE AMERICAS,NEW YORK,NY,10013,"131 AVE OF THE AMERICAS, NEW YORK, NY 10013",-74.0050644,40.7246371
156,7/1/2003,NEW YORK,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,131 AVE OF THE AMERICAS,NEW YORK,NY,10013,"131 AVE OF THE AMERICAS, NEW YORK, NY 10013",-74.0050644,40.7246371
157,7/1/1980,NEW YORK,TRANSFIGURATION SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,29 MOTT ST,NEW YORK,NY,10013,"29 MOTT ST, NEW YORK, NY 10013",-73.9991171,40.7148116
158,7/1/2011,NEW YORK,BROOME STREET ACADEMY CHARTER HIGH SCHOOL,PUBLIC SCHOOLS,CHARTER SCHOOL,Senior High,121 AVE OF THE AMERICAS,NEW YORK,NY,10013,"121 AVE OF THE AMERICAS, NEW YORK, NY 10013",-74.0052646,40.7240859
159,7/1/1980,NEW YORK,PS 721 MANHATTAN OCCUPATIONAL TRAINING CENTER,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,250 W HOUSTON ST,NEW YORK,NY,10014,"250 W HOUSTON ST, NEW YORK, NY 10014",-74.0062855,40.7291044
160,7/1/2003,NEW YORK,PS 3 CHARRETTE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,490 HUDSON ST,NEW YORK,NY,10014,"490 HUDSON ST, NEW YORK, NY 10014",-74.0059466,40.7326315
161,7/1/2003,NEW YORK,HS 560 CITY-AS-SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,16 CLARKSON ST,NEW YORK,NY,10014,"16 CLARKSON ST, NEW YORK, NY 10014",-74.0060997,40.7291091
162,7/1/2001,NEW YORK,NOTRE DAME SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Senior High,327 W 13TH ST,NEW YORK,NY,10014,"327 W 13TH ST, NEW YORK, NY 10014",-74.0043769,40.7398359
163,7/1/1980,NEW YORK,OUR LADY OF POMPEII SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,240 BLEECKER ST,NEW YORK,NY,10014,"240 BLEECKER ST, NEW YORK, NY 10014",-74.0029982,40.7307153
164,7/1/2007,NEW YORK,ACADEMY OF ST JOSEPH,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,111 WASHINGTON PL,NEW YORK,NY,10014,"111 WASHINGTON PL, NEW YORK, NY 10014",-74.0009319,40.7327446
165,7/1/1980,NEW YORK,SAINT LUKE'S SCHOOL,NON-PUBLIC SCHOOLS,EPISCOPAL,Elementary,487 HUDSON ST,NEW YORK,NY,10014,"487 HUDSON ST, NEW YORK, NY 10014",-74.0068029,40.7326198
166,7/1/2003,NEW YORK,LITTLE RED SCHOOL HOUSE-ELISABETH IRWIN HIGH SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,272 6TH AVE,NEW YORK,NY,10014,"272 6TH AVE, NEW YORK, NY 10014",-74.0020584,40.729415
167,7/1/1980,NEW YORK,VILLAGE COMMUNITY SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,272 W 10TH ST,NEW YORK,NY,10014,"272 W 10TH ST, NEW YORK, NY 10014",-74.0080874,40.7333465
168,7/1/2013,KINGS,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES III,PUBLIC SCHOOLS,CHARTER SCHOOL,Senior High,320 W 13TH ST-6TH FL,NEW YORK,NY,10014,"320 W 13TH ST-6TH FL, NEW YORK, NY 10014",-74.0041329,40.7390772
169,7/1/1980,NEW YORK,HEARING EDUCATION SERVICES,PUBLIC SCHOOLS,NYC BUREAU,NA,22 ET 28TH ST,NEW YORK,NY,10016,"22 ET 28TH ST, NEW YORK, NY 10016",-73.9860685,40.7440594
170,7/1/1980,NEW YORK,PS 116 MARY LINDLEY MURRAY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,210 E 33RD ST,NEW YORK,NY,10016,"210 E 33RD ST, NEW YORK, NY 10016",-73.9776339,40.744425
171,7/1/2013,NEW YORK,RIVER SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,425 E 35TH ST,NEW YORK,NY,10016,"425 E 35TH ST, NEW YORK, NY 10016",-73.9724932,40.7443352
172,7/1/2010,NEW YORK,MANHATTAN ACADEMY FOR ARTS AND LANGUAGES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,111 E 33RD ST,NEW YORK,NY,10016,"111 E 33RD ST, NEW YORK, NY 10016",-73.9810279,40.7464334
173,7/1/2010,NEW YORK,MURRAY HILL ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,111 E 33RD ST,NEW YORK,NY,10016,"111 E 33RD ST, NEW YORK, NY 10016",-73.9810279,40.7464334
174,7/1/1993,NEW YORK,UNITY CENTER FOR URBAN TECHNOLOGIES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,111 E 33RD ST,NEW YORK,NY,10016,"111 E 33RD ST, NEW YORK, NY 10016",-73.9810279,40.7464334
175,7/1/2006,NEW YORK,REBECCA SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Special School,40 E 30TH ST,NEW YORK,NY,10016,"40 E 30TH ST, NEW YORK, NY 10016",-73.9840139,40.7447429
176,7/1/2009,NEW YORK,AARON SCHOOL (8-12),NON-PUBLIC SCHOOLS,INDEPENDENT,Junior Senior School,42 E 30TH ST,NEW YORK,NY,10016,"42 E 30TH ST, NEW YORK, NY 10016",-73.9839871,40.7446408
177,7/1/2012,NEW YORK,FUSION ACADEMY MANHATTAN,NON-PUBLIC SCHOOLS,INDEPENDENT,Junior Senior School,450 PARK AVE SOUTH-9TH FL,NEW YORK,NY,10016,"450 PARK AVE SOUTH-9TH FL, NEW YORK, NY 10016",-73.9832572,40.7449807
178,7/1/1980,NEW YORK,CHURCHILL SCHOOL AND CENTER (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,301 E 29TH ST,NEW YORK,NY,10016,"301 E 29TH ST, NEW YORK, NY 10016",NA,NA
179,7/1/1998,NEW YORK,OFFICE OF SPECIAL INVESTIGATIONS,PUBLIC SCHOOLS,NYC BUREAU,NA,49 CHAMBER ST,NEW YORK,NY,10017,"49 CHAMBER ST, NEW YORK, NY 10017",NA,NA
180,7/1/1980,NEW YORK,FRENCH-JAPANESE EDUCATIONAL INSTITUTE OF NY-DBA LYCEUM KENNEDY,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,225 E 43RD ST,NEW YORK,NY,10017,"225 E 43RD ST, NEW YORK, NY 10017",-73.9724052,40.7510375
181,7/1/1980,NEW YORK,FAMILY SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,323 E 47TH ST,NEW YORK,NY,10017,"323 E 47TH ST, NEW YORK, NY 10017",-73.9684315,40.7526477
182,7/1/2003,NEW YORK,AARON SCHOOL (K-7),NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,309 E 45TH ST,NEW YORK,NY,10017,"309 E 45TH ST, NEW YORK, NY 10017",-73.9699478,40.7517917
183,7/1/2009,NEW YORK,SPRUCE STREET SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,12 SPRUCE ST,NEW YORK,NY,10018,"12 SPRUCE ST, NEW YORK, NY 10018",-74.0053612,40.7110565
184,7/1/2003,NEW YORK,PS 35,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,317 W 52ND ST,NEW YORK,NY,10019,"317 W 52ND ST, NEW YORK, NY 10019",-73.9859469,40.7640485
185,7/1/2003,NEW YORK,PS 59 BEEKMAN HILL INTERNATIONAL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,231-249 E 56TH ST,NEW YORK,NY,10019,"231-249 E 56TH ST, NEW YORK, NY 10019",-73.966183,40.759213
186,7/1/2003,NEW YORK,PS 111 ADOLPH S OCHS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,440 W 53RD ST,NEW YORK,NY,10019,"440 W 53RD ST, NEW YORK, NY 10019",-73.9896022,40.7658339
187,7/1/2013,NEW YORK,STEPHEN T MATHER BUILDING ARTS AND CRAFTMANSHIP HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,439 W 49TH ST-4TH FL,NEW YORK,NY,10019,"439 W 49TH ST-4TH FL, NEW YORK, NY 10019",-73.9908346,40.7639993
188,7/1/2004,NEW YORK,FOOD AND FINANCE HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,525 W 50TH ST,NEW YORK,NY,10019,"525 W 50TH ST, NEW YORK, NY 10019",-73.9929853,40.7655928
189,7/1/2004,NEW YORK,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,525 W 50TH ST,NEW YORK,NY,10019,"525 W 50TH ST, NEW YORK, NY 10019",-73.9929853,40.7655928
190,7/1/2004,NEW YORK,URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,525 W 50TH ST,NEW YORK,NY,10019,"525 W 50TH ST, NEW YORK, NY 10019",-73.9929853,40.7655928
191,7/1/2005,NEW YORK,FACING HISTORY SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,525 W 50TH ST,NEW YORK,NY,10019,"525 W 50TH ST, NEW YORK, NY 10019",-73.9929853,40.7655928
192,7/1/2009,NEW YORK,BUSINESS OF SPORTS SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,439 W 49TH ST,NEW YORK,NY,10019,"439 W 49TH ST, NEW YORK, NY 10019",-73.9908346,40.7639993
193,7/1/1992,NEW YORK,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,444 W 56TH ST,NEW YORK,NY,10019,"444 W 56TH ST, NEW YORK, NY 10019",-73.9882469,40.7678689
194,7/1/2011,NEW YORK,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,439 W 49TH ST,NEW YORK,NY,10019,"439 W 49TH ST, NEW YORK, NY 10019",-73.9908346,40.7639993
195,7/1/2003,NEW YORK,MANHATTAN BRIDGES HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,525 W 50TH ST,NEW YORK,NY,10019,"525 W 50TH ST, NEW YORK, NY 10019",-73.9929853,40.7655928
196,7/1/2003,NEW YORK,INDEPENDENCE HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,850 10TH AVE,NEW YORK,NY,10019,"850 10TH AVE, NEW YORK, NY 10019",-73.988931,40.7678733
197,7/1/2003,NEW YORK,ART AND DESIGN HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,231-249 E 56TH ST,NEW YORK,NY,10019,"231-249 E 56TH ST, NEW YORK, NY 10019",-73.966183,40.759213
198,7/1/1980,NEW YORK,SACRED HEART OF JESUS SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,456 W 52ND ST,NEW YORK,NY,10019,"456 W 52ND ST, NEW YORK, NY 10019",-73.9902667,40.7655202
199,7/1/1987,NEW YORK,SAINT THOMAS CHOIR SCHOOL,NON-PUBLIC SCHOOLS,EPISCOPAL,Elementary,202 W 58TH ST,NEW YORK,NY,10019,"202 W 58TH ST, NEW YORK, NY 10019",-73.9802677,40.7662732
200,7/1/2013,NEW YORK,SUCCESS ACADEMY CHARTER SCHOOL-HELL'S KITCHEN,PUBLIC SCHOOLS,CHARTER SCHOOL,Elementary,439 W 49TH ST-2ND FL,NEW YORK,NY,10019,"439 W 49TH ST-2ND FL, NEW YORK, NY 10019",-73.9908346,40.7639993
201,7/1/2009,NEW YORK,SPEYER LEGACY SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,925 9TH AVE,NEW YORK,NY,10019,"925 9TH AVE, NEW YORK, NY 10019",-73.9852997,40.7691946
202,7/1/2003,NEW YORK,PS 158 BAYLARD TAYLOR,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1458 YORK AVE,NEW YORK,NY,10021,"1458 YORK AVE, NEW YORK, NY 10021",-73.9507414,40.77025
203,7/1/1980,NEW YORK,JHS 167 ROBERT F WAGNER,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,220 E 76TH ST,NEW YORK,NY,10021,"220 E 76TH ST, NEW YORK, NY 10021",-73.9579403,40.7718269
204,7/1/1980,NEW YORK,PS 183 ROBERT L STEVENSON,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,419 E 66TH ST,NEW YORK,NY,10021,"419 E 66TH ST, NEW YORK, NY 10021",-73.957759,40.7637622
205,7/1/2002,NEW YORK,ELEANOR ROOSEVELT HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,411 E 76TH ST,NEW YORK,NY,10021,"411 E 76TH ST, NEW YORK, NY 10021",-73.953267,40.770282
206,7/1/2003,NEW YORK,ELLA BAKER SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,317 E 67TH ST,NEW YORK,NY,10021,"317 E 67TH ST, NEW YORK, NY 10021",-73.9596962,40.7653683
207,7/1/1993,NEW YORK,VANGUARD HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,317 E 67TH ST-RM 401,NEW YORK,NY,10021,"317 E 67TH ST-RM 401, NEW YORK, NY 10021",-73.9596962,40.7653683
